4736067640,11,23,13
9593743690,14,30,15
8353827728,19,11,34
8346391420,6,4,36
6105020836,18,27,34
1181053552,18,28,23
9445533205,19,27,34
8756846377,1,5,1
8953082013,16,15,44
2726314856,19,21,45
1316348643,4,30,24
5616122721,12,20,48
4902335900,4,9,41
7097481864,8,27,11
9447333967,18,25,14
1705901965,18,1,28
6535916999,7,30,35
4771078540,3,13,37
7189526628,13,23,44
1912743068,14,4,31
6946868914,18,12,41
5193931884,17,16,29
8056212127,6,15,19
7947347537,12,16,22
9577775941,1,8,10
4471298942,9,25,20
1778317558,20,29,19
4580366887,1,3,4
7705032908,6,20,49
4925579257,18,4,26
3318479815,5,20,29
2102518816,4,23,34
3444252021,17,20,36
2482314205,19,24,3
8054915153,2,12,49
3165019513,14,7,45
7785309573,3,5,48
9077018730,14,4,45
3928725226,2,4,4
2594047286,12,19,47
2618209534,4,11,16
7303316136,1,22,26
6345150692,15,9,37
2977961982,1,23,47
2102373417,17,9,36
5565562797,14,14,6
9097284873,8,10,43
2491421148,4,2,10
5914986199,12,18,46
9724838736,14,15,43
2858795047,19,25,30
8131603364,14,27,1
7952922389,15,24,48
6158218245,4,13,2
2514334942,2,5,19
1549982378,10,16,44
3692162450,1,28,28
4663739733,10,28,3
6332412921,15,20,31
4268382998,17,7,7
5916932970,9,24,42
4543016492,6,6,50
7288093785,13,26,14
8603319882,18,19,30
5637269104,7,11,1
2653133692,14,16,46
4093182857,18,11,32
3060120686,18,11,3
3594583847,9,7,1
5993435975,15,24,3
4444920063,9,24,17
7267536509,15,23,42
5740912330,1,24,12
4603864225,5,26,5
2064542441,17,22,1
2762176736,12,22,49
3868528796,10,28,9
3530326811,11,13,10
5220572559,20,14,22
9202289101,18,29,10
9184825960,17,25,32
2247896088,1,21,21
8390170038,7,16,19
3920568930,1,2,42
9336040174,9,30,48
7565197031,18,13,37
4348907113,14,25,32
4492679171,7,8,26
9292100801,19,13,32
3549970240,1,15,12
5091529740,19,14,5
1236828371,1,7,34
8604309737,6,7,8
4669046426,18,3,49
7513908861,20,25,19
3705391561,16,1,38
1167170232,6,22,39
9478096039,2,8,46
2760516540,8,12,11
7159356053,14,16,47
8880592583,16,21,44
7179909069,4,1,30
6818173843,3,23,19
1025660944,16,14,44
8954716895,12,9,5
4755567453,3,10,14
8342710753,17,2,50
2999467251,16,27,44
3016880436,13,3,46
3066296162,12,21,32
3800205870,11,30,22
1832215944,4,17,7
7464433989,20,24,43
4526293064,13,16,13
8351985617,6,14,4
5544761136,5,10,38
9253429628,1,18,34
4016266168,16,10,24
3746696208,16,27,4
6728030837,2,23,14
2270185604,2,17,48
8648802731,9,7,12
2654074232,5,13,42
6075484906,19,3,22
1915596515,11,16,47
6004792604,10,20,42
7240655200,14,26,49
2341447594,10,7,3
6760236874,18,11,12
6125010011,10,28,13
8125869581,7,2,34
3838432568,8,30,27
5104924917,5,10,40
6256556752,15,26,14
6121810570,16,18,2
7680791568,10,17,30
1084323486,4,25,24
6288045447,13,11,34
1250427412,14,18,36
9113854456,19,9,10
9870535852,1,16,19
9136921696,10,4,28
3127295394,16,7,36
3928374835,10,17,47
7134939272,16,29,25
9308202141,18,21,33
7625460398,10,29,31
8712934109,2,10,3
2800419463,12,28,15
1537852091,9,8,3
3215119410,14,19,31
5830447472,11,30,21
6783290360,19,26,41
4844393704,16,3,1
2962160290,14,17,42
7680406337,16,19,9
1052776119,3,28,11
3629124698,12,9,47
8904880450,17,22,21
4167594555,3,23,21
1004681906,5,9,2
9989607529,4,2,9
2318742741,2,18,36
3667107702,6,23,24
6508035766,15,12,37
9779335840,12,3,33
5970511980,7,26,37
1765033082,8,7,34
8074102480,6,3,11
5871875893,7,4,47
8753068335,4,29,5
1065223203,7,3,44
1077624696,7,18,43
2447258635,9,15,21
6589194884,13,25,7
3057872622,6,26,42
4510920506,18,11,45
8195688905,10,25,43
2692960784,15,30,11
1083568685,1,24,47
6536787135,12,22,9
5102629010,2,26,32
9686485914,3,2,13
4737059842,14,29,23
8362381991,13,28,29
8269722381,15,27,36
7863824520,7,14,10
1782797093,9,28,47
4474330901,8,13,39
7628951211,1,7,8
7373472975,6,6,45
8248083169,18,24,43
5635209844,13,25,13
4595355690,7,12,49
1958225874,12,8,27
7280137100,4,3,3
5760674132,13,24,33
2058926435,6,30,26
3997901673,3,30,33
8494268883,2,17,9
1680226270,1,26,38
1769253933,20,5,25
1739278707,16,19,7
4011916572,7,30,3
6221070705,3,6,15
6504011779,11,9,14
7913507675,11,26,13
1802794596,10,8,37
3744110557,12,29,11
