5457864863,17,16,21
8822283357,5,22,46
7420704534,1,17,18
6300154145,6,28,6
8315550618,10,11,47
3392726792,11,8,39
7521915951,19,26,36
7981736866,8,26,37
5698705695,18,12,2
3784457185,4,28,14
5753888171,17,7,6
1510288954,12,30,20
8722851755,15,13,8
5553578518,8,17,21
5671550876,4,8,33
2901371110,17,16,28
4306097707,20,28,13
6519261692,13,7,44
6950526977,3,4,8
9500618940,16,16,2
7507098409,1,16,26
2548971537,2,19,17
3133403990,8,27,5
3427500270,16,5,17
4507238538,14,22,27
1930018166,4,6,10
7355573224,2,2,3
3552989501,11,16,29
6419836777,3,9,18
6917191463,15,20,43
6621168994,17,21,4
6847720071,14,15,33
1676451508,8,8,39
5109652751,10,5,35
5874105960,11,8,20
6415099645,13,8,13
2894571455,7,11,23
8136582255,10,17,48
5426649073,12,17,21
2656649488,14,29,29
4932819396,3,6,5
1781171352,6,20,34
7028768301,4,4,46
9485869691,18,6,42
3854309792,13,2,23
3953458722,16,25,42
1049354467,2,19,35
3698358860,17,6,19
4689289696,2,29,37
2489661234,7,15,13
5811151216,5,25,21
1968732696,17,14,2
5144803140,17,25,30
3271144904,4,13,5
3327703032,6,30,12
1597009011,10,19,39
7728305695,12,20,48
8384905400,1,19,10
8486208624,1,12,29
6445067618,8,2,47
3245272784,15,21,14
4153301512,2,27,38
2325973913,17,19,6
4123788292,8,24,10
5116523943,18,24,49
7076648558,20,18,37
6116332070,4,13,27
2202047961,10,16,40
4583660187,10,24,44
7109101571,3,21,11
5996434508,19,9,7
9472332963,12,4,46
5038200289,20,24,25
5428718537,3,19,40
8358904149,1,27,17
7314778708,2,13,27
7719424958,4,24,19
8455115001,11,30,19
9320139892,11,9,37
6374721232,15,10,42
8083209469,9,22,28
4823901103,7,12,32
4432149596,16,13,25
9935376286,17,27,13
8286863998,7,9,48
2429844093,17,7,18
8078516429,9,12,46
1858175448,12,30,41
1959279557,13,16,9
6902267295,7,13,43
1156751287,19,20,46
7479357075,9,20,14
3552534976,14,29,14
4777899978,20,29,50
7253678978,6,27,36
6068104529,1,13,44
8092215911,15,2,26
7796568303,6,16,16
8231389608,15,7,44
7357547816,13,4,3
4310391666,8,7,4
3839138431,19,14,22
1453341881,2,25,43
5814523733,18,20,23
6247583441,1,8,42
6488342289,16,3,36
6569668520,1,17,6
7232469016,1,7,26
2263135288,1,16,48
6381287567,13,16,23
5812867032,1,11,26
5603767805,12,29,31
4392566568,2,4,25
7354600176,5,4,25
3864992690,16,7,21
7611966798,19,29,12
5797356324,12,12,14
6041316393,7,24,8
2678316499,18,25,47
6055603106,2,29,43
7710429237,4,6,25
4877471516,13,12,35
2352631541,5,14,18
9219203346,4,20,27
8696245909,9,24,2
3749255071,5,1,2
3512679093,18,25,33
2116715676,1,19,14
1533002591,18,4,35
4786325179,5,5,47
1824298204,3,25,33
9913750779,4,8,40
6113119072,15,4,32
7653642923,1,1,24
5386782361,4,26,32
8429437195,17,3,33
2320693818,4,3,11
5446263156,16,14,14
5285793633,5,8,44
6473550606,4,1,5
5603865098,6,12,41
4688085252,10,10,12
6272238907,16,1,49
1666997034,2,7,1
3556688702,4,14,7
5876397103,18,14,11
3587529213,16,16,16
6895276175,1,4,46
7609924876,12,29,40
8611295421,17,17,7
9671092633,17,7,13
2232049022,6,22,31
6061075170,1,2,9
4836281923,8,28,32
6194022667,17,1,38
4417503692,7,1,38
4070660858,17,10,14
6396409317,10,11,3
3827727063,15,30,50
9376243810,2,29,26
9500411275,1,6,9
8873534640,9,18,41
8295006815,9,9,38
2670188229,17,4,23
3536355304,19,28,21
5347048175,6,10,13
3572120491,19,19,45
1856516881,1,14,37
8583507237,6,18,11
6928211730,19,15,31
7061009305,5,28,39
3823243684,6,30,24
1458996426,18,23,39
5463440976,10,2,17
6633238337,12,7,39
9298586660,12,5,48
7543739703,16,8,23
2302820148,20,30,2
9383647264,19,4,15
7919746263,16,5,15
7583303704,1,27,34
8592631551,3,10,39
5644449541,7,20,44
4569680469,15,19,44
9967540864,13,3,45
6524744456,13,26,1
8189464841,15,6,50
8782486100,1,1,29
3916169036,14,27,19
8789271600,6,22,3
4706649745,9,21,3
6067150635,2,22,13
5035698612,1,13,2
8221728292,1,6,31
3330269539,14,27,48
8982276407,19,26,36
5772136361,11,24,3
1735542449,11,25,15
5637161493,5,4,39
1656371958,2,18,48
5480213447,19,8,8
8838253837,8,19,8
9292025279,19,22,36
6651799817,16,7,35
1240927984,3,27,28
1023509607,16,28,1
1029089655,17,23,7
2715742619,11,27,20
1275697497,11,16,37
7966928598,10,28,32
5362192805,16,4,24
4934224498,7,23,20
1596029769,9,14,26
7474014558,8,6,48
8258532891,16,3,18
5857216438,5,30,16
7127585378,11,12,5
2680960914,4,22,36
7127922856,2,12,49
3180049796,17,19,38
7135027273,8,24,46
8134222236,20,11,24
8635392262,20,4,22
2048034457,1,28,27
